,zipcode,Adjusted Gross Income,Number of returns,Single Returns,Joint Returns,Head of Household Returns,Elderly Returns (60+),borough,landuse_1.0,landuse_2.0,landuse_3.0,landuse_4.0,landuse_5.0,landuse_6.0,landuse_7.0,landuse_8.0,landuse_9.0,landuse_10.0,landuse_11.0,total_bldgarea
136,10023.0,"$50,000 - $74,999",3640,2910,360,220,1090,MN,652042.0,3811309.0,20582357.0,26415162.0,3974104.0,0.0,0.0,4571429.0,58219.0,62555.0,0.0,60127177.0
137,10023.0,"$75,000 -  $99,999",3250,2540,440,140,1030,MN,652042.0,3811309.0,20582357.0,26415162.0,3974104.0,0.0,0.0,4571429.0,58219.0,62555.0,0.0,60127177.0
138,10023.0,"$100,000 - $199,999",7690,5170,1980,270,2520,MN,652042.0,3811309.0,20582357.0,26415162.0,3974104.0,0.0,0.0,4571429.0,58219.0,62555.0,0.0,60127177.0
139,10023.0,"$200,000+",10300,3400,6310,310,2910,MN,652042.0,3811309.0,20582357.0,26415162.0,3974104.0,0.0,0.0,4571429.0,58219.0,62555.0,0.0,60127177.0
140,10024.0,total,"30,540","18,220","9,780","1,630","9,170",MN,1202774.0,5475999.0,21515270.0,15457021.0,1227354.0,103576.0,0.0,3887400.0,43722.0,147492.0,0.0,49060608.0
141,10024.0,"< $25,000",5520,4720,320,340,1510,MN,1202774.0,5475999.0,21515270.0,15457021.0,1227354.0,103576.0,0.0,3887400.0,43722.0,147492.0,0.0,49060608.0
142,10024.0,"$25,000 - $49,999",3470,2760,280,310,930,MN,1202774.0,5475999.0,21515270.0,15457021.0,1227354.0,103576.0,0.0,3887400.0,43722.0,147492.0,0.0,49060608.0
143,10024.0,"$50,000 - $74,999",3530,2770,390,230,960,MN,1202774.0,5475999.0,21515270.0,15457021.0,1227354.0,103576.0,0.0,3887400.0,43722.0,147492.0,0.0,49060608.0
144,10024.0,"$75,000 -  $99,999",2810,2080,460,160,880,MN,1202774.0,5475999.0,21515270.0,15457021.0,1227354.0,103576.0,0.0,3887400.0,43722.0,147492.0,0.0,49060608.0
145,10024.0,"$100,000 - $199,999",6190,3670,2030,270,2100,MN,1202774.0,5475999.0,21515270.0,15457021.0,1227354.0,103576.0,0.0,3887400.0,43722.0,147492.0,0.0,49060608.0
146,10024.0,"$200,000+",9020,2220,6300,320,2790,MN,1202774.0,5475999.0,21515270.0,15457021.0,1227354.0,103576.0,0.0,3887400.0,43722.0,147492.0,0.0,49060608.0
147,10025.0,total,"45,880","28,250","11,590","4,760","13,030",MN,506130.0,4923108.0,32606593.0,14646712.0,1602067.0,118907.0,23703.0,19333354.0,27963.0,295453.0,0.0,74083990.0
148,10025.0,"< $25,000",12180,9740,720,1460,2850,MN,506130.0,4923108.0,32606593.0,14646712.0,1602067.0,118907.0,23703.0,19333354.0,27963.0,295453.0,0.0,74083990.0
149,10025.0,"$25,000 - $49,999",7670,5490,650,1310,1730,MN,506130.0,4923108.0,32606593.0,14646712.0,1602067.0,118907.0,23703.0,19333354.0,27963.0,295453.0,0.0,74083990.0
150,10025.0,"$50,000 - $74,999",6150,4400,760,760,1630,MN,506130.0,4923108.0,32606593.0,14646712.0,1602067.0,118907.0,23703.0,19333354.0,27963.0,295453.0,0.0,74083990.0
151,10025.0,"$75,000 -  $99,999",4220,2890,800,390,1360,MN,506130.0,4923108.0,32606593.0,14646712.0,1602067.0,118907.0,23703.0,19333354.0,27963.0,295453.0,0.0,74083990.0
152,10025.0,"$100,000 - $199,999",7660,4030,2850,500,2890,MN,506130.0,4923108.0,32606593.0,14646712.0,1602067.0,118907.0,23703.0,19333354.0,27963.0,295453.0,0.0,74083990.0
153,10025.0,"$200,000+",8000,1700,5810,340,2570,MN,506130.0,4923108.0,32606593.0,14646712.0,1602067.0,118907.0,23703.0,19333354.0,27963.0,295453.0,0.0,74083990.0
154,10026.0,total,"18,370","10,940","2,730","4,200","2,450",MN,329033.0,3833728.0,7036364.0,5660989.0,166654.0,0.0,0.0,1363636.0,0.0,0.0,0.0,18390404.0
155,10026.0,"< $25,000",6760,4570,380,1690,1030,MN,329033.0,3833728.0,7036364.0,5660989.0,166654.0,0.0,0.0,1363636.0,0.0,0.0,0.0,18390404.0
156,10026.0,"$25,000 - $49,999",4410,2600,390,1300,510,MN,329033.0,3833728.0,7036364.0,5660989.0,166654.0,0.0,0.0,1363636.0,0.0,0.0,0.0,18390404.0
157,10026.0,"$50,000 - $74,999",2620,1630,260,630,320,MN,329033.0,3833728.0,7036364.0,5660989.0,166654.0,0.0,0.0,1363636.0,0.0,0.0,0.0,18390404.0
158,10026.0,"$75,000 -  $99,999",1440,880,220,270,200,MN,329033.0,3833728.0,7036364.0,5660989.0,166654.0,0.0,0.0,1363636.0,0.0,0.0,0.0,18390404.0
159,10026.0,"$100,000 - $199,999",2020,990,720,240,270,MN,329033.0,3833728.0,7036364.0,5660989.0,166654.0,0.0,0.0,1363636.0,0.0,0.0,0.0,18390404.0
160,10026.0,"$200,000+",1120,270,760,70,120,MN,329033.0,3833728.0,7036364.0,5660989.0,166654.0,0.0,0.0,1363636.0,0.0,0.0,0.0,18390404.0
161,10027.0,total,"27,760","16,980","4,180","6,000","4,220",MN,1085095.0,6164859.0,13090171.0,8372851.0,4059307.0,531590.0,490568.0,11510697.0,34964.0,210050.0,0.0,45550152.0
162,10027.0,"< $25,000",11270,7830,710,2570,1550,MN,1085095.0,6164859.0,13090171.0,8372851.0,4059307.0,531590.0,490568.0,11510697.0,34964.0,210050.0,0.0,45550152.0
163,10027.0,"$25,000 - $49,999",6670,4040,600,1900,820,MN,1085095.0,6164859.0,13090171.0,8372851.0,4059307.0,531590.0,490568.0,11510697.0,34964.0,210050.0,0.0,45550152.0
164,10027.0,"$50,000 - $74,999",3680,2270,440,840,550,MN,1085095.0,6164859.0,13090171.0,8372851.0,4059307.0,531590.0,490568.0,11510697.0,34964.0,210050.0,0.0,45550152.0
165,10027.0,"$75,000 -  $99,999",1900,1150,370,320,340,MN,1085095.0,6164859.0,13090171.0,8372851.0,4059307.0,531590.0,490568.0,11510697.0,34964.0,210050.0,0.0,45550152.0
166,10027.0,"$100,000 - $199,999",2630,1290,960,290,540,MN,1085095.0,6164859.0,13090171.0,8372851.0,4059307.0,531590.0,490568.0,11510697.0,34964.0,210050.0,0.0,45550152.0
167,10027.0,"$200,000+",1610,400,1100,80,420,MN,1085095.0,6164859.0,13090171.0,8372851.0,4059307.0,531590.0,490568.0,11510697.0,34964.0,210050.0,0.0,45550152.0
168,10028.0,total,"25,540","16,600","7,230",910,"7,010",MN,737636.0,3295045.0,18238248.0,13681021.0,455180.0,2281.0,18930.0,1476654.0,7500.0,54731.0,0.0,37967226.0
169,10028.0,"< $25,000",3940,3480,220,120,1060,MN,737636.0,3295045.0,18238248.0,13681021.0,455180.0,2281.0,18930.0,1476654.0,7500.0,54731.0,0.0,37967226.0
170,10028.0,"$25,000 - $49,999",2870,2430,240,100,630,MN,737636.0,3295045.0,18238248.0,13681021.0,455180.0,2281.0,18930.0,1476654.0,7500.0,54731.0,0.0,37967226.0
171,10028.0,"$50,000 - $74,999",3540,3040,260,120,680,MN,737636.0,3295045.0,18238248.0,13681021.0,455180.0,2281.0,18930.0,1476654.0,7500.0,54731.0,0.0,37967226.0
172,10028.0,"$75,000 -  $99,999",2980,2430,330,120,650,MN,737636.0,3295045.0,18238248.0,13681021.0,455180.0,2281.0,18930.0,1476654.0,7500.0,54731.0,0.0,37967226.0
173,10028.0,"$100,000 - $199,999",5480,3620,1460,210,1670,MN,737636.0,3295045.0,18238248.0,13681021.0,455180.0,2281.0,18930.0,1476654.0,7500.0,54731.0,0.0,37967226.0
174,10028.0,"$200,000+",6730,1600,4720,240,2320,MN,737636.0,3295045.0,18238248.0,13681021.0,455180.0,2281.0,18930.0,1476654.0,7500.0,54731.0,0.0,37967226.0
175,10029.0,total,"35,480","20,610","5,150","8,940","4,900",MN,111917.0,3591936.0,17368821.0,12700713.0,1010561.0,342498.0,202471.0,10103061.0,24487.0,676748.0,0.0,46133213.0
176,10029.0,"< $25,000",16040,10220,1560,4050,2320,MN,111917.0,3591936.0,17368821.0,12700713.0,1010561.0,342498.0,202471.0,10103061.0,24487.0,676748.0,0.0,46133213.0
177,10029.0,"$25,000 - $49,999",9660,5250,1200,2990,1150,MN,111917.0,3591936.0,17368821.0,12700713.0,1010561.0,342498.0,202471.0,10103061.0,24487.0,676748.0,0.0,46133213.0
178,10029.0,"$50,000 - $74,999",4800,2780,670,1210,660,MN,111917.0,3591936.0,17368821.0,12700713.0,1010561.0,342498.0,202471.0,10103061.0,24487.0,676748.0,0.0,46133213.0
179,10029.0,"$75,000 -  $99,999",2050,1130,410,420,280,MN,111917.0,3591936.0,17368821.0,12700713.0,1010561.0,342498.0,202471.0,10103061.0,24487.0,676748.0,0.0,46133213.0
180,10029.0,"$100,000 - $199,999",2040,1000,730,230,320,MN,111917.0,3591936.0,17368821.0,12700713.0,1010561.0,342498.0,202471.0,10103061.0,24487.0,676748.0,0.0,46133213.0
181,10029.0,"$200,000+",890,230,580,40,170,MN,111917.0,3591936.0,17368821.0,12700713.0,1010561.0,342498.0,202471.0,10103061.0,24487.0,676748.0,0.0,46133213.0
182,10030.0,total,"13,870","8,400","1,320","3,850","1,660",MN,776955.0,4641043.0,26075394.0,4074061.0,816913.0,0.0,0.0,1373842.0,1410.0,211711.0,0.0,37971329.0
183,10030.0,"< $25,000",6240,4010,350,1800,760,MN,776955.0,4641043.0,26075394.0,4074061.0,816913.0,0.0,0.0,1373842.0,1410.0,211711.0,0.0,37971329.0
184,10030.0,"$25,000 - $49,999",3810,2230,310,1190,410,MN,776955.0,4641043.0,26075394.0,4074061.0,816913.0,0.0,0.0,1373842.0,1410.0,211711.0,0.0,37971329.0
185,10030.0,"$50,000 - $74,999",1890,1170,160,510,230,MN,776955.0,4641043.0,26075394.0,4074061.0,816913.0,0.0,0.0,1373842.0,1410.0,211711.0,0.0,37971329.0
186,10030.0,"$75,000 -  $99,999",900,520,140,200,110,MN,776955.0,4641043.0,26075394.0,4074061.0,816913.0,0.0,0.0,1373842.0,1410.0,211711.0,0.0,37971329.0
187,10030.0,"$100,000 - $199,999",790,400,220,150,110,MN,776955.0,4641043.0,26075394.0,4074061.0,816913.0,0.0,0.0,1373842.0,1410.0,211711.0,0.0,37971329.0
188,10030.0,"$200,000+",240,70,140,** ,40,MN,776955.0,4641043.0,26075394.0,4074061.0,816913.0,0.0,0.0,1373842.0,1410.0,211711.0,0.0,37971329.0
189,10031.0,total,"29,540","19,210","3,600","6,150","4,070",MN,1242521.0,6435171.0,8441442.0,5270592.0,453007.0,222311.0,26017.0,3901767.0,1000.0,46200.0,0.0,26040028.0
190,10031.0,"< $25,000",13130,9430,960,2550,2050,MN,1242521.0,6435171.0,8441442.0,5270592.0,453007.0,222311.0,26017.0,3901767.0,1000.0,46200.0,0.0,26040028.0
191,10031.0,"$25,000 - $49,999",8130,5090,870,2030,890,MN,1242521.0,6435171.0,8441442.0,5270592.0,453007.0,222311.0,26017.0,3901767.0,1000.0,46200.0,0.0,26040028.0
192,10031.0,"$50,000 - $74,999",4300,2700,520,950,510,MN,1242521.0,6435171.0,8441442.0,5270592.0,453007.0,222311.0,26017.0,3901767.0,1000.0,46200.0,0.0,26040028.0
193,10031.0,"$75,000 -  $99,999",1810,1030,340,370,270,MN,1242521.0,6435171.0,8441442.0,5270592.0,453007.0,222311.0,26017.0,3901767.0,1000.0,46200.0,0.0,26040028.0
194,10031.0,"$100,000 - $199,999",1720,820,630,230,270,MN,1242521.0,6435171.0,8441442.0,5270592.0,453007.0,222311.0,26017.0,3901767.0,1000.0,46200.0,0.0,26040028.0
195,10031.0,"$200,000+",450,140,280,20,80,MN,1242521.0,6435171.0,8441442.0,5270592.0,453007.0,222311.0,26017.0,3901767.0,1000.0,46200.0,0.0,26040028.0
196,10032.0,total,"29,450","18,750","3,890","6,310","4,690",MN,345169.0,5406723.0,9329543.0,7148682.0,520338.0,24714.0,24170.0,11198145.0,291585.0,671660.0,0.0,34960729.0
197,10032.0,"< $25,000",13660,9780,1110,2610,2530,MN,345169.0,5406723.0,9329543.0,7148682.0,520338.0,24714.0,24170.0,11198145.0,291585.0,671660.0,0.0,34960729.0
198,10032.0,"$25,000 - $49,999",8030,4900,920,2060,950,MN,345169.0,5406723.0,9329543.0,7148682.0,520338.0,24714.0,24170.0,11198145.0,291585.0,671660.0,0.0,34960729.0
199,10032.0,"$50,000 - $74,999",4100,2380,580,1030,530,MN,345169.0,5406723.0,9329543.0,7148682.0,520338.0,24714.0,24170.0,11198145.0,291585.0,671660.0,0.0,34960729.0
200,10032.0,"$75,000 -  $99,999",1700,920,380,350,280,MN,345169.0,5406723.0,9329543.0,7148682.0,520338.0,24714.0,24170.0,11198145.0,291585.0,671660.0,0.0,34960729.0
201,10032.0,"$100,000 - $199,999",1580,680,630,240,290,MN,345169.0,5406723.0,9329543.0,7148682.0,520338.0,24714.0,24170.0,11198145.0,291585.0,671660.0,0.0,34960729.0
202,10032.0,"$200,000+",380,90,270,20,110,MN,345169.0,5406723.0,9329543.0,7148682.0,520338.0,24714.0,24170.0,11198145.0,291585.0,671660.0,0.0,34960729.0
203,10033.0,total,"27,200","16,410","4,600","5,660","4,840",MN,82553.0,4163102.0,7737533.0,8344205.0,831264.0,4710.0,298201.0,2217213.0,2360.0,209526.0,0.0,23890667.0
204,10033.0,"< $25,000",12250,8610,1080,2410,2380,MN,82553.0,4163102.0,7737533.0,8344205.0,831264.0,4710.0,298201.0,2217213.0,2360.0,209526.0,0.0,23890667.0
205,10033.0,"$25,000 - $49,999",6910,3990,910,1860,890,MN,82553.0,4163102.0,7737533.0,8344205.0,831264.0,4710.0,298201.0,2217213.0,2360.0,209526.0,0.0,23890667.0
206,10033.0,"$50,000 - $74,999",3560,2070,560,830,570,MN,82553.0,4163102.0,7737533.0,8344205.0,831264.0,4710.0,298201.0,2217213.0,2360.0,209526.0,0.0,23890667.0
207,10033.0,"$75,000 -  $99,999",1630,850,430,290,300,MN,82553.0,4163102.0,7737533.0,8344205.0,831264.0,4710.0,298201.0,2217213.0,2360.0,209526.0,0.0,23890667.0
208,10033.0,"$100,000 - $199,999",2110,750,1060,240,510,MN,82553.0,4163102.0,7737533.0,8344205.0,831264.0,4710.0,298201.0,2217213.0,2360.0,209526.0,0.0,23890667.0
209,10033.0,"$200,000+",740,140,560,30,190,MN,82553.0,4163102.0,7737533.0,8344205.0,831264.0,4710.0,298201.0,2217213.0,2360.0,209526.0,0.0,23890667.0
210,10034.0,total,"20,010","11,630","3,330","4,660","3,520",MN,48193.0,4495795.0,4424474.0,4982453.0,769639.0,575510.0,603544.0,1575501.0,153194.0,142313.0,0.0,17770616.0
211,10034.0,"< $25,000",8730,5820,790,2000,1730,MN,48193.0,4495795.0,4424474.0,4982453.0,769639.0,575510.0,603544.0,1575501.0,153194.0,142313.0,0.0,17770616.0
212,10034.0,"$25,000 - $49,999",4980,2750,620,1520,640,MN,48193.0,4495795.0,4424474.0,4982453.0,769639.0,575510.0,603544.0,1575501.0,153194.0,142313.0,0.0,17770616.0
213,10034.0,"$50,000 - $74,999",2870,1620,470,690,450,MN,48193.0,4495795.0,4424474.0,4982453.0,769639.0,575510.0,603544.0,1575501.0,153194.0,142313.0,0.0,17770616.0
214,10034.0,"$75,000 -  $99,999",1420,760,360,260,260,MN,48193.0,4495795.0,4424474.0,4982453.0,769639.0,575510.0,603544.0,1575501.0,153194.0,142313.0,0.0,17770616.0
215,10034.0,"$100,000 - $199,999",1620,610,800,190,350,MN,48193.0,4495795.0,4424474.0,4982453.0,769639.0,575510.0,603544.0,1575501.0,153194.0,142313.0,0.0,17770616.0
216,10034.0,"$200,000+",390,70,290,** ,90,MN,48193.0,4495795.0,4424474.0,4982453.0,769639.0,575510.0,603544.0,1575501.0,153194.0,142313.0,0.0,17770616.0
217,10035.0,total,"15,420","9,040","1,990","4,100","1,900",MN,214320.0,2990325.0,6849812.0,5300039.0,1918140.0,397409.0,81945.0,3809982.0,54091.0,151469.0,0.0,21767532.0
218,10035.0,"< $25,000",6810,4410,510,1820,870,MN,214320.0,2990325.0,6849812.0,5300039.0,1918140.0,397409.0,81945.0,3809982.0,54091.0,151469.0,0.0,21767532.0
219,10035.0,"$25,000 - $49,999",4050,2130,440,1410,500,MN,214320.0,2990325.0,6849812.0,5300039.0,1918140.0,397409.0,81945.0,3809982.0,54091.0,151469.0,0.0,21767532.0
220,10035.0,"$50,000 - $74,999",2090,1240,260,530,230,MN,214320.0,2990325.0,6849812.0,5300039.0,1918140.0,397409.0,81945.0,3809982.0,54091.0,151469.0,0.0,21767532.0
221,10035.0,"$75,000 -  $99,999",950,570,150,180,120,MN,214320.0,2990325.0,6849812.0,5300039.0,1918140.0,397409.0,81945.0,3809982.0,54091.0,151469.0,0.0,21767532.0
222,10035.0,"$100,000 - $199,999",1130,560,400,140,130,MN,214320.0,2990325.0,6849812.0,5300039.0,1918140.0,397409.0,81945.0,3809982.0,54091.0,151469.0,0.0,21767532.0
223,10035.0,"$200,000+",390,130,230,20,50,MN,214320.0,2990325.0,6849812.0,5300039.0,1918140.0,397409.0,81945.0,3809982.0,54091.0,151469.0,0.0,21767532.0
224,10036.0,total,"18,920","13,910","3,320","1,130","3,150",MN,60238.0,2133963.0,26000883.0,13609782.0,51467966.0,1657096.0,718994.0,1900062.0,1409.0,331407.0,91901.0,97973701.0
225,10036.0,"< $25,000",4380,3600,360,290,1120,MN,60238.0,2133963.0,26000883.0,13609782.0,51467966.0,1657096.0,718994.0,1900062.0,1409.0,331407.0,91901.0,97973701.0
226,10036.0,"$25,000 - $49,999",3060,2330,300,330,490,MN,60238.0,2133963.0,26000883.0,13609782.0,51467966.0,1657096.0,718994.0,1900062.0,1409.0,331407.0,91901.0,97973701.0
227,10036.0,"$50,000 - $74,999",2560,2040,260,200,320,MN,60238.0,2133963.0,26000883.0,13609782.0,51467966.0,1657096.0,718994.0,1900062.0,1409.0,331407.0,91901.0,97973701.0
228,10036.0,"$75,000 -  $99,999",2010,1610,220,110,260,MN,60238.0,2133963.0,26000883.0,13609782.0,51467966.0,1657096.0,718994.0,1900062.0,1409.0,331407.0,91901.0,97973701.0
229,10036.0,"$100,000 - $199,999",3970,2950,800,120,420,MN,60238.0,2133963.0,26000883.0,13609782.0,51467966.0,1657096.0,718994.0,1900062.0,1409.0,331407.0,91901.0,97973701.0
230,10036.0,"$200,000+",2940,1380,1380,80,540,MN,60238.0,2133963.0,26000883.0,13609782.0,51467966.0,1657096.0,718994.0,1900062.0,1409.0,331407.0,91901.0,97973701.0
231,10037.0,total,"10,680","6,520","1,000","2,920","2,150",MN,88253.0,1031724.0,7024916.0,1304295.0,234391.0,318627.0,21183.0,3238622.0,33403.0,72560.0,0.0,13367974.0
232,10037.0,"< $25,000",3780,2520,200,1010,770,MN,88253.0,1031724.0,7024916.0,1304295.0,234391.0,318627.0,21183.0,3238622.0,33403.0,72560.0,0.0,13367974.0
233,10037.0,"$25,000 - $49,999",2820,1600,200,970,510,MN,88253.0,1031724.0,7024916.0,1304295.0,234391.0,318627.0,21183.0,3238622.0,33403.0,72560.0,0.0,13367974.0
234,10037.0,"$50,000 - $74,999",1830,1150,150,480,430,MN,88253.0,1031724.0,7024916.0,1304295.0,234391.0,318627.0,21183.0,3238622.0,33403.0,72560.0,0.0,13367974.0
235,10037.0,"$75,000 -  $99,999",1070,620,120,280,220,MN,88253.0,1031724.0,7024916.0,1304295.0,234391.0,318627.0,21183.0,3238622.0,33403.0,72560.0,0.0,13367974.0
236,10037.0,"$100,000 - $199,999",1010,560,250,180,190,MN,88253.0,1031724.0,7024916.0,1304295.0,234391.0,318627.0,21183.0,3238622.0,33403.0,72560.0,0.0,13367974.0
237,10037.0,"$200,000+",170,70,80,** ,30,MN,88253.0,1031724.0,7024916.0,1304295.0,234391.0,318627.0,21183.0,3238622.0,33403.0,72560.0,0.0,13367974.0
238,10038.0,total,"12,560","8,530","2,700","1,020","1,980",MN,22240.0,118984.0,5651087.0,10073936.0,12785867.0,58500.0,388366.0,2531765.0,0.0,70712.0,0.0,31701457.0
239,10038.0,"< $25,000",3380,2300,590,420,810,MN,22240.0,118984.0,5651087.0,10073936.0,12785867.0,58500.0,388366.0,2531765.0,0.0,70712.0,0.0,31701457.0
240,10038.0,"$25,000 - $49,999",1970,1430,260,230,310,MN,22240.0,118984.0,5651087.0,10073936.0,12785867.0,58500.0,388366.0,2531765.0,0.0,70712.0,0.0,31701457.0
241,10038.0,"$50,000 - $74,999",1680,1380,130,130,220,MN,22240.0,118984.0,5651087.0,10073936.0,12785867.0,58500.0,388366.0,2531765.0,0.0,70712.0,0.0,31701457.0
242,10038.0,"$75,000 -  $99,999",1150,910,140,70,150,MN,22240.0,118984.0,5651087.0,10073936.0,12785867.0,58500.0,388366.0,2531765.0,0.0,70712.0,0.0,31701457.0
243,10038.0,"$100,000 - $199,999",2400,1720,490,110,280,MN,22240.0,118984.0,5651087.0,10073936.0,12785867.0,58500.0,388366.0,2531765.0,0.0,70712.0,0.0,31701457.0
244,10038.0,"$200,000+",1980,790,1090,60,210,MN,22240.0,118984.0,5651087.0,10073936.0,12785867.0,58500.0,388366.0,2531765.0,0.0,70712.0,0.0,31701457.0
245,10039.0,total,"13,420","7,580","1,350","4,280","2,020",MN,2688.0,1634698.0,3453914.0,6754863.0,508514.0,113807.0,11835.0,699710.0,30625.0,35522.0,0.0,13246176.0
246,10039.0,"< $25,000",6090,3800,400,1820,850,MN,2688.0,1634698.0,3453914.0,6754863.0,508514.0,113807.0,11835.0,699710.0,30625.0,35522.0,0.0,13246176.0
247,10039.0,"$25,000 - $49,999",3670,1930,310,1360,550,MN,2688.0,1634698.0,3453914.0,6754863.0,508514.0,113807.0,11835.0,699710.0,30625.0,35522.0,0.0,13246176.0
248,10039.0,"$50,000 - $74,999",1850,980,180,670,310,MN,2688.0,1634698.0,3453914.0,6754863.0,508514.0,113807.0,11835.0,699710.0,30625.0,35522.0,0.0,13246176.0
249,10039.0,"$75,000 -  $99,999",810,450,110,240,140,MN,2688.0,1634698.0,3453914.0,6754863.0,508514.0,113807.0,11835.0,699710.0,30625.0,35522.0,0.0,13246176.0
250,10039.0,"$100,000 - $199,999",810,360,250,190,140,MN,2688.0,1634698.0,3453914.0,6754863.0,508514.0,113807.0,11835.0,699710.0,30625.0,35522.0,0.0,13246176.0
251,10039.0,"$200,000+",190,60,100,** ,30,MN,2688.0,1634698.0,3453914.0,6754863.0,508514.0,113807.0,11835.0,699710.0,30625.0,35522.0,0.0,13246176.0
252,10040.0,total,"21,620","12,800","3,680","4,680","3,850",MN,9312.0,4032589.0,6116276.0,4734056.0,306761.0,37303.0,2443.0,2332372.0,4928.0,98090.0,0.0,17674130.0
253,10040.0,"< $25,000",9580,6610,860,1970,1830,MN,9312.0,4032589.0,6116276.0,4734056.0,306761.0,37303.0,2443.0,2332372.0,4928.0,98090.0,0.0,17674130.0
254,10040.0,"$25,000 - $49,999",5450,3050,730,1550,820,MN,9312.0,4032589.0,6116276.0,4734056.0,306761.0,37303.0,2443.0,2332372.0,4928.0,98090.0,0.0,17674130.0
255,10040.0,"$50,000 - $74,999",3040,1680,540,730,480,MN,9312.0,4032589.0,6116276.0,4734056.0,306761.0,37303.0,2443.0,2332372.0,4928.0,98090.0,0.0,17674130.0
256,10040.0,"$75,000 -  $99,999",1500,760,430,260,290,MN,9312.0,4032589.0,6116276.0,4734056.0,306761.0,37303.0,2443.0,2332372.0,4928.0,98090.0,0.0,17674130.0
257,10040.0,"$100,000 - $199,999",1620,620,790,170,330,MN,9312.0,4032589.0,6116276.0,4734056.0,306761.0,37303.0,2443.0,2332372.0,4928.0,98090.0,0.0,17674130.0
258,10040.0,"$200,000+",430,80,330,** ,100,MN,9312.0,4032589.0,6116276.0,4734056.0,306761.0,37303.0,2443.0,2332372.0,4928.0,98090.0,0.0,17674130.0
259,10044.0,total,"4,360","2,490","1,340",370,930,MN,0.0,0.0,6490272.0,2155323.0,307897.0,0.0,0.0,822538.0,0.0,0.0,0.0,9776030.0
260,10044.0,"< $25,000",1110,840,120,120,230,MN,0.0,0.0,6490272.0,2155323.0,307897.0,0.0,0.0,822538.0,0.0,0.0,0.0,9776030.0
261,10044.0,"$25,000 - $49,999",760,530,120,80,150,MN,0.0,0.0,6490272.0,2155323.0,307897.0,0.0,0.0,822538.0,0.0,0.0,0.0,9776030.0
262,10044.0,"$50,000 - $74,999",660,440,120,60,130,MN,0.0,0.0,6490272.0,2155323.0,307897.0,0.0,0.0,822538.0,0.0,0.0,0.0,9776030.0
263,10044.0,"$75,000 -  $99,999",440,250,130,40,100,MN,0.0,0.0,6490272.0,2155323.0,307897.0,0.0,0.0,822538.0,0.0,0.0,0.0,9776030.0
264,10044.0,"$100,000 - $199,999",880,340,450,70,220,MN,0.0,0.0,6490272.0,2155323.0,307897.0,0.0,0.0,822538.0,0.0,0.0,0.0,9776030.0
265,10044.0,"$200,000+",510,90,400,** ,100,MN,0.0,0.0,6490272.0,2155323.0,307897.0,0.0,0.0,822538.0,0.0,0.0,0.0,9776030.0
266,10065.0,total,"15,920","10,310","4,450",570,"4,500",MN,1490042.0,1336866.0,13486034.0,15293719.0,3101923.0,284180.0,0.0,10429540.0,7500.0,136655.0,0.0,45566459.0
267,10065.0,"< $25,000",2280,1980,140,80,640,MN,1490042.0,1336866.0,13486034.0,15293719.0,3101923.0,284180.0,0.0,10429540.0,7500.0,136655.0,0.0,45566459.0
268,10065.0,"$25,000 - $49,999",1920,1640,140,70,420,MN,1490042.0,1336866.0,13486034.0,15293719.0,3101923.0,284180.0,0.0,10429540.0,7500.0,136655.0,0.0,45566459.0
269,10065.0,"$50,000 - $74,999",2140,1780,190,80,430,MN,1490042.0,1336866.0,13486034.0,15293719.0,3101923.0,284180.0,0.0,10429540.0,7500.0,136655.0,0.0,45566459.0
270,10065.0,"$75,000 -  $99,999",1620,1310,210,50,430,MN,1490042.0,1336866.0,13486034.0,15293719.0,3101923.0,284180.0,0.0,10429540.0,7500.0,136655.0,0.0,45566459.0
271,10065.0,"$100,000 - $199,999",3280,2180,840,130,1000,MN,1490042.0,1336866.0,13486034.0,15293719.0,3101923.0,284180.0,0.0,10429540.0,7500.0,136655.0,0.0,45566459.0
272,10065.0,"$200,000+",4680,1420,2930,160,1580,MN,1490042.0,1336866.0,13486034.0,15293719.0,3101923.0,284180.0,0.0,10429540.0,7500.0,136655.0,0.0,45566459.0
273,10069.0,total,"3,050","1,490","1,240",190,470,MN,0.0,0.0,1679254.0,4748154.0,0.0,0.0,0.0,179863.0,0.0,0.0,2300.0,6609571.0
274,10069.0,"< $25,000",380,310,30,30,70,MN,0.0,0.0,1679254.0,4748154.0,0.0,0.0,0.0,179863.0,0.0,0.0,2300.0,6609571.0
275,10069.0,"$25,000 - $49,999",260,190,40,20,40,MN,0.0,0.0,1679254.0,4748154.0,0.0,0.0,0.0,179863.0,0.0,0.0,2300.0,6609571.0
276,10069.0,"$50,000 - $74,999",250,170,40,30,30,MN,0.0,0.0,1679254.0,4748154.0,0.0,0.0,0.0,179863.0,0.0,0.0,2300.0,6609571.0
277,10069.0,"$75,000 -  $99,999",210,130,40,20,40,MN,0.0,0.0,1679254.0,4748154.0,0.0,0.0,0.0,179863.0,0.0,0.0,2300.0,6609571.0
278,10069.0,"$100,000 - $199,999",610,350,190,30,90,MN,0.0,0.0,1679254.0,4748154.0,0.0,0.0,0.0,179863.0,0.0,0.0,2300.0,6609571.0
279,10069.0,"$200,000+",1340,340,900,60,200,MN,0.0,0.0,1679254.0,4748154.0,0.0,0.0,0.0,179863.0,0.0,0.0,2300.0,6609571.0
